,start_time,away_team,home_team,away_team_score,home_team_score,Season Year
0,2019-10-23 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.TORONTO_RAPTORS,122,130,2020
1,2019-10-23 02:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.LOS_ANGELES_CLIPPERS,102,112,2020
2,2019-10-23 23:00:00+00:00,Team.CHICAGO_BULLS,Team.CHARLOTTE_HORNETS,125,126,2020
3,2019-10-23 23:00:00+00:00,Team.DETROIT_PISTONS,Team.INDIANA_PACERS,119,110,2020
4,2019-10-23 23:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.ORLANDO_MAGIC,85,94,2020
5,2019-10-23 23:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.BROOKLYN_NETS,127,126,2020
6,2019-10-23 23:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.MIAMI_HEAT,101,120,2020
7,2019-10-23 23:30:00+00:00,Team.BOSTON_CELTICS,Team.PHILADELPHIA_76ERS,93,107,2020
8,2019-10-24 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.DALLAS_MAVERICKS,100,108,2020
9,2019-10-24 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.SAN_ANTONIO_SPURS,111,120,2020
10,2019-10-24 01:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.UTAH_JAZZ,95,100,2020
11,2019-10-24 02:00:00+00:00,Team.SACRAMENTO_KINGS,Team.PHOENIX_SUNS,95,124,2020
12,2019-10-24 02:00:00+00:00,Team.DENVER_NUGGETS,Team.PORTLAND_TRAIL_BLAZERS,108,100,2020
13,2019-10-24 23:00:00+00:00,Team.ATLANTA_HAWKS,Team.DETROIT_PISTONS,117,100,2020
14,2019-10-25 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.HOUSTON_ROCKETS,117,111,2020
15,2019-10-25 02:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.GOLDEN_STATE_WARRIORS,141,122,2020
16,2019-10-25 23:00:00+00:00,Team.TORONTO_RAPTORS,Team.BOSTON_CELTICS,106,112,2020
17,2019-10-25 23:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.CHARLOTTE_HORNETS,121,99,2020
18,2019-10-25 23:30:00+00:00,Team.NEW_YORK_KNICKS,Team.BROOKLYN_NETS,109,113,2020
19,2019-10-26 00:00:00+00:00,Team.CHICAGO_BULLS,Team.MEMPHIS_GRIZZLIES,110,102,2020
20,2019-10-26 00:00:00+00:00,Team.DALLAS_MAVERICKS,Team.NEW_ORLEANS_PELICANS,123,116,2020
21,2019-10-26 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.OKLAHOMA_CITY_THUNDER,97,85,2020
22,2019-10-26 01:00:00+00:00,Team.PHOENIX_SUNS,Team.DENVER_NUGGETS,107,108,2020
23,2019-10-26 02:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.SACRAMENTO_KINGS,122,112,2020
24,2019-10-26 02:30:00+00:00,Team.UTAH_JAZZ,Team.LOS_ANGELES_LAKERS,86,95,2020
25,2019-10-26 21:00:00+00:00,Team.MIAMI_HEAT,Team.MILWAUKEE_BUCKS,131,126,2020
26,2019-10-26 23:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.DETROIT_PISTONS,117,111,2020
27,2019-10-26 23:30:00+00:00,Team.ORLANDO_MAGIC,Team.ATLANTA_HAWKS,99,103,2020
28,2019-10-26 23:30:00+00:00,Team.BOSTON_CELTICS,Team.NEW_YORK_KNICKS,118,95,2020
29,2019-10-27 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.CHICAGO_BULLS,108,84,2020
30,2019-10-27 00:00:00+00:00,Team.INDIANA_PACERS,Team.CLEVELAND_CAVALIERS,99,110,2020
31,2019-10-27 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.HOUSTON_ROCKETS,123,126,2020
32,2019-10-27 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.SAN_ANTONIO_SPURS,122,124,2020
33,2019-10-27 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.UTAH_JAZZ,81,113,2020
34,2019-10-27 02:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.PHOENIX_SUNS,122,130,2020
35,2019-10-27 19:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.OKLAHOMA_CITY_THUNDER,92,120,2020
36,2019-10-27 22:00:00+00:00,Team.BROOKLYN_NETS,Team.MEMPHIS_GRIZZLIES,133,134,2020
37,2019-10-27 23:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.DALLAS_MAVERICKS,121,119,2020
38,2019-10-27 23:00:00+00:00,Team.MIAMI_HEAT,Team.MINNESOTA_TIMBERWOLVES,109,116,2020
39,2019-10-28 01:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.LOS_ANGELES_LAKERS,101,120,2020
40,2019-10-28 23:00:00+00:00,Team.CHICAGO_BULLS,Team.NEW_YORK_KNICKS,98,105,2020
41,2019-10-28 23:00:00+00:00,Team.INDIANA_PACERS,Team.DETROIT_PISTONS,94,96,2020
42,2019-10-28 23:30:00+00:00,Team.ORLANDO_MAGIC,Team.TORONTO_RAPTORS,95,104,2020
43,2019-10-28 23:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.ATLANTA_HAWKS,105,103,2020
44,2019-10-29 00:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.HOUSTON_ROCKETS,112,116,2020
45,2019-10-29 00:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.MILWAUKEE_BUCKS,112,129,2020
46,2019-10-29 00:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.NEW_ORLEANS_PELICANS,134,123,2020
47,2019-10-29 00:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.SAN_ANTONIO_SPURS,110,113,2020
48,2019-10-29 02:00:00+00:00,Team.UTAH_JAZZ,Team.PHOENIX_SUNS,96,95,2020
49,2019-10-29 02:00:00+00:00,Team.DENVER_NUGGETS,Team.SACRAMENTO_KINGS,101,94,2020
50,2019-10-29 02:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.LOS_ANGELES_CLIPPERS,96,111,2020
51,2019-10-29 23:30:00+00:00,Team.ATLANTA_HAWKS,Team.MIAMI_HEAT,97,112,2020
52,2019-10-30 01:00:00+00:00,Team.DALLAS_MAVERICKS,Team.DENVER_NUGGETS,109,106,2020
53,2019-10-30 02:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.LOS_ANGELES_LAKERS,91,120,2020
54,2019-10-30 23:00:00+00:00,Team.CHICAGO_BULLS,Team.CLEVELAND_CAVALIERS,111,117,2020
55,2019-10-30 23:00:00+00:00,Team.NEW_YORK_KNICKS,Team.ORLANDO_MAGIC,83,95,2020
56,2019-10-30 23:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.PHILADELPHIA_76ERS,95,117,2020
57,2019-10-30 23:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.BOSTON_CELTICS,105,116,2020
58,2019-10-30 23:30:00+00:00,Team.INDIANA_PACERS,Team.BROOKLYN_NETS,118,108,2020
59,2019-10-30 23:30:00+00:00,Team.DETROIT_PISTONS,Team.TORONTO_RAPTORS,113,125,2020
60,2019-10-31 00:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.OKLAHOMA_CITY_THUNDER,102,99,2020
61,2019-10-31 00:00:00+00:00,Team.HOUSTON_ROCKETS,Team.WASHINGTON_WIZARDS,159,158,2020
62,2019-10-31 02:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.SACRAMENTO_KINGS,118,111,2020
63,2019-10-31 02:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.UTAH_JAZZ,96,110,2020
64,2019-10-31 02:30:00+00:00,Team.PHOENIX_SUNS,Team.GOLDEN_STATE_WARRIORS,121,110,2020
65,2019-10-31 23:00:00+00:00,Team.MIAMI_HEAT,Team.ATLANTA_HAWKS,106,97,2020
66,2019-11-01 01:30:00+00:00,Team.DENVER_NUGGETS,Team.NEW_ORLEANS_PELICANS,107,122,2020
67,2019-11-01 02:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.LOS_ANGELES_CLIPPERS,97,103,2020
68,2019-11-01 23:00:00+00:00,Team.HOUSTON_ROCKETS,Team.BROOKLYN_NETS,116,123,2020
69,2019-11-01 23:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.INDIANA_PACERS,95,102,2020
70,2019-11-01 23:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.ORLANDO_MAGIC,123,91,2020
71,2019-11-01 23:30:00+00:00,Team.NEW_YORK_KNICKS,Team.BOSTON_CELTICS,102,104,2020
72,2019-11-02 00:00:00+00:00,Team.DETROIT_PISTONS,Team.CHICAGO_BULLS,106,112,2020
73,2019-11-02 01:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.DALLAS_MAVERICKS,119,110,2020
74,2019-11-02 02:00:00+00:00,Team.UTAH_JAZZ,Team.SACRAMENTO_KINGS,101,102,2020
75,2019-11-02 02:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.GOLDEN_STATE_WARRIORS,127,110,2020
76,2019-11-02 21:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.OKLAHOMA_CITY_THUNDER,104,115,2020
77,2019-11-02 23:00:00+00:00,Team.BROOKLYN_NETS,Team.DETROIT_PISTONS,109,113,2020
78,2019-11-02 23:00:00+00:00,Team.DENVER_NUGGETS,Team.ORLANDO_MAGIC,91,87,2020
79,2019-11-03 00:00:00+00:00,Team.PHOENIX_SUNS,Team.MEMPHIS_GRIZZLIES,114,105,2020
80,2019-11-03 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.MILWAUKEE_BUCKS,105,115,2020
81,2019-11-03 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.WASHINGTON_WIZARDS,131,109,2020
82,2019-11-03 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.GOLDEN_STATE_WARRIORS,93,87,2020
83,2019-11-03 02:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.PORTLAND_TRAIL_BLAZERS,129,128,2020
84,2019-11-03 22:00:00+00:00,Team.CHICAGO_BULLS,Team.INDIANA_PACERS,95,108,2020
85,2019-11-03 23:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MIAMI_HEAT,100,129,2020
86,2019-11-03 23:00:00+00:00,Team.SACRAMENTO_KINGS,Team.NEW_YORK_KNICKS,113,92,2020
87,2019-11-04 00:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.SAN_ANTONIO_SPURS,103,96,2020
88,2019-11-04 00:30:00+00:00,Team.DALLAS_MAVERICKS,Team.CLEVELAND_CAVALIERS,131,111,2020
89,2019-11-04 02:00:00+00:00,Team.UTAH_JAZZ,Team.LOS_ANGELES_CLIPPERS,94,105,2020
90,2019-11-05 00:00:00+00:00,Team.DETROIT_PISTONS,Team.WASHINGTON_WIZARDS,99,115,2020
91,2019-11-05 00:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.BROOKLYN_NETS,125,135,2020
92,2019-11-05 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MEMPHIS_GRIZZLIES,107,100,2020
93,2019-11-05 01:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.MINNESOTA_TIMBERWOLVES,134,106,2020
94,2019-11-05 02:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.PHOENIX_SUNS,109,114,2020
95,2019-11-05 03:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.GOLDEN_STATE_WARRIORS,118,127,2020
96,2019-11-06 00:00:00+00:00,Team.INDIANA_PACERS,Team.CHARLOTTE_HORNETS,120,122,2020
97,2019-11-06 00:00:00+00:00,Team.BOSTON_CELTICS,Team.CLEVELAND_CAVALIERS,119,113,2020
98,2019-11-06 00:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.ATLANTA_HAWKS,100,108,2020
99,2019-11-06 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.CHICAGO_BULLS,118,112,2020
100,2019-11-06 01:00:00+00:00,Team.ORLANDO_MAGIC,Team.OKLAHOMA_CITY_THUNDER,94,102,2020
101,2019-11-06 02:00:00+00:00,Team.MIAMI_HEAT,Team.DENVER_NUGGETS,89,109,2020
102,2019-11-07 00:00:00+00:00,Team.NEW_YORK_KNICKS,Team.DETROIT_PISTONS,102,122,2020
103,2019-11-07 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.INDIANA_PACERS,106,121,2020
104,2019-11-07 00:30:00+00:00,Team.CHICAGO_BULLS,Team.ATLANTA_HAWKS,113,93,2020
105,2019-11-07 00:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.HOUSTON_ROCKETS,112,129,2020
106,2019-11-07 00:30:00+00:00,Team.SACRAMENTO_KINGS,Team.TORONTO_RAPTORS,120,124,2020
107,2019-11-07 01:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.MEMPHIS_GRIZZLIES,121,137,2020
108,2019-11-07 01:30:00+00:00,Team.ORLANDO_MAGIC,Team.DALLAS_MAVERICKS,106,107,2020
109,2019-11-07 02:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.UTAH_JAZZ,104,106,2020
110,2019-11-07 03:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.LOS_ANGELES_CLIPPERS,129,124,2020
111,2019-11-08 01:00:00+00:00,Team.BOSTON_CELTICS,Team.CHARLOTTE_HORNETS,108,87,2020
112,2019-11-08 01:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.SAN_ANTONIO_SPURS,112,121,2020
113,2019-11-08 02:00:00+00:00,Team.MIAMI_HEAT,Team.PHOENIX_SUNS,124,108,2020
114,2019-11-08 03:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.LOS_ANGELES_CLIPPERS,101,107,2020
115,2019-11-09 00:00:00+00:00,Team.DETROIT_PISTONS,Team.INDIANA_PACERS,106,112,2020
116,2019-11-09 00:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.ORLANDO_MAGIC,86,118,2020
117,2019-11-09 00:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.WASHINGTON_WIZARDS,113,100,2020
118,2019-11-09 00:30:00+00:00,Team.SACRAMENTO_KINGS,Team.ATLANTA_HAWKS,121,109,2020
119,2019-11-09 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.MINNESOTA_TIMBERWOLVES,119,125,2020
120,2019-11-09 01:00:00+00:00,Team.TORONTO_RAPTORS,Team.NEW_ORLEANS_PELICANS,122,104,2020
121,2019-11-09 01:30:00+00:00,Team.NEW_YORK_KNICKS,Team.DALLAS_MAVERICKS,106,102,2020
122,2019-11-09 02:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.DENVER_NUGGETS,97,100,2020
123,2019-11-09 02:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.UTAH_JAZZ,100,103,2020
124,2019-11-09 03:00:00+00:00,Team.BROOKLYN_NETS,Team.PORTLAND_TRAIL_BLAZERS,119,115,2020
125,2019-11-09 03:30:00+00:00,Team.MIAMI_HEAT,Team.LOS_ANGELES_LAKERS,80,95,2020
126,2019-11-09 22:00:00+00:00,Team.BOSTON_CELTICS,Team.SAN_ANTONIO_SPURS,135,115,2020
127,2019-11-10 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.CHARLOTTE_HORNETS,115,110,2020
128,2019-11-10 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.CHICAGO_BULLS,117,94,2020
129,2019-11-10 01:00:00+00:00,Team.DALLAS_MAVERICKS,Team.MEMPHIS_GRIZZLIES,138,122,2020
130,2019-11-10 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.OKLAHOMA_CITY_THUNDER,108,114,2020
131,2019-11-10 20:30:00+00:00,Team.DENVER_NUGGETS,Team.MINNESOTA_TIMBERWOLVES,100,98,2020
132,2019-11-10 23:00:00+00:00,Team.INDIANA_PACERS,Team.ORLANDO_MAGIC,109,102,2020
133,2019-11-10 23:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.PHILADELPHIA_76ERS,106,114,2020
134,2019-11-11 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.OKLAHOMA_CITY_THUNDER,121,119,2020
135,2019-11-11 00:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.NEW_YORK_KNICKS,108,87,2020
136,2019-11-11 01:00:00+00:00,Team.BROOKLYN_NETS,Team.PHOENIX_SUNS,112,138,2020
137,2019-11-11 02:00:00+00:00,Team.ATLANTA_HAWKS,Team.PORTLAND_TRAIL_BLAZERS,113,124,2020
138,2019-11-11 02:30:00+00:00,Team.TORONTO_RAPTORS,Team.LOS_ANGELES_LAKERS,113,104,2020
139,2019-11-12 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.DETROIT_PISTONS,120,114,2020
140,2019-11-12 00:30:00+00:00,Team.DALLAS_MAVERICKS,Team.BOSTON_CELTICS,106,116,2020
141,2019-11-12 00:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.SAN_ANTONIO_SPURS,113,109,2020
142,2019-11-12 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.NEW_ORLEANS_PELICANS,122,116,2020
143,2019-11-12 03:30:00+00:00,Team.UTAH_JAZZ,Team.GOLDEN_STATE_WARRIORS,122,108,2020
144,2019-11-12 03:30:00+00:00,Team.TORONTO_RAPTORS,Team.LOS_ANGELES_CLIPPERS,88,98,2020
145,2019-11-13 00:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.INDIANA_PACERS,85,111,2020
146,2019-11-13 00:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.PHILADELPHIA_76ERS,97,98,2020
147,2019-11-13 00:30:00+00:00,Team.DETROIT_PISTONS,Team.MIAMI_HEAT,108,117,2020
148,2019-11-13 01:00:00+00:00,Team.NEW_YORK_KNICKS,Team.CHICAGO_BULLS,102,120,2020
149,2019-11-13 02:00:00+00:00,Team.ATLANTA_HAWKS,Team.DENVER_NUGGETS,125,121,2020
150,2019-11-13 02:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.PHOENIX_SUNS,123,115,2020
151,2019-11-13 02:00:00+00:00,Team.BROOKLYN_NETS,Team.UTAH_JAZZ,114,119,2020
152,2019-11-13 03:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.SACRAMENTO_KINGS,99,107,2020
153,2019-11-14 00:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.CHARLOTTE_HORNETS,119,117,2020
154,2019-11-14 00:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.ORLANDO_MAGIC,97,112,2020
155,2019-11-14 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.BOSTON_CELTICS,133,140,2020
156,2019-11-14 00:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.HOUSTON_ROCKETS,93,102,2020
157,2019-11-14 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.MINNESOTA_TIMBERWOLVES,114,129,2020
158,2019-11-14 03:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.LOS_ANGELES_LAKERS,94,120,2020
159,2019-11-14 03:00:00+00:00,Team.TORONTO_RAPTORS,Team.PORTLAND_TRAIL_BLAZERS,114,106,2020
160,2019-11-14 23:00:00+00:00,Team.MIAMI_HEAT,Team.CLEVELAND_CAVALIERS,108,97,2020
161,2019-11-15 01:00:00+00:00,Team.CHICAGO_BULLS,Team.MILWAUKEE_BUCKS,115,124,2020
162,2019-11-15 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.NEW_ORLEANS_PELICANS,127,132,2020
163,2019-11-15 01:00:00+00:00,Team.DALLAS_MAVERICKS,Team.NEW_YORK_KNICKS,103,106,2020
164,2019-11-15 02:00:00+00:00,Team.ATLANTA_HAWKS,Team.PHOENIX_SUNS,112,128,2020
165,2019-11-15 03:30:00+00:00,Team.BROOKLYN_NETS,Team.DENVER_NUGGETS,93,101,2020
166,2019-11-16 00:00:00+00:00,Team.DETROIT_PISTONS,Team.CHARLOTTE_HORNETS,106,109,2020
167,2019-11-16 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.ORLANDO_MAGIC,109,111,2020
168,2019-11-16 01:00:00+00:00,Team.INDIANA_PACERS,Team.HOUSTON_ROCKETS,102,111,2020
169,2019-11-16 01:00:00+00:00,Team.UTAH_JAZZ,Team.MEMPHIS_GRIZZLIES,106,107,2020
170,2019-11-16 01:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.MINNESOTA_TIMBERWOLVES,137,116,2020
171,2019-11-16 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.OKLAHOMA_CITY_THUNDER,119,127,2020
172,2019-11-16 03:30:00+00:00,Team.BOSTON_CELTICS,Team.GOLDEN_STATE_WARRIORS,105,100,2020
173,2019-11-16 03:30:00+00:00,Team.SACRAMENTO_KINGS,Team.LOS_ANGELES_LAKERS,97,99,2020
174,2019-11-16 23:00:00+00:00,Team.BROOKLYN_NETS,Team.CHICAGO_BULLS,117,111,2020
175,2019-11-17 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.INDIANA_PACERS,102,83,2020
176,2019-11-17 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.NEW_YORK_KNICKS,103,102,2020
177,2019-11-17 01:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.MIAMI_HEAT,94,109,2020
178,2019-11-17 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MINNESOTA_TIMBERWOLVES,125,105,2020
179,2019-11-17 01:30:00+00:00,Team.TORONTO_RAPTORS,Team.DALLAS_MAVERICKS,102,110,2020
180,2019-11-17 01:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.SAN_ANTONIO_SPURS,121,116,2020
181,2019-11-17 03:30:00+00:00,Team.ATLANTA_HAWKS,Team.LOS_ANGELES_CLIPPERS,101,150,2020
182,2019-11-17 20:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.CLEVELAND_CAVALIERS,114,95,2020
183,2019-11-17 20:30:00+00:00,Team.BOSTON_CELTICS,Team.SACRAMENTO_KINGS,99,100,2020
184,2019-11-17 23:00:00+00:00,Team.DENVER_NUGGETS,Team.MEMPHIS_GRIZZLIES,131,114,2020
185,2019-11-17 23:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.ORLANDO_MAGIC,121,125,2020
186,2019-11-18 00:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.NEW_ORLEANS_PELICANS,100,108,2020
187,2019-11-18 02:30:00+00:00,Team.ATLANTA_HAWKS,Team.LOS_ANGELES_LAKERS,101,122,2020
188,2019-11-19 00:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.NEW_YORK_KNICKS,105,123,2020
189,2019-11-19 00:30:00+00:00,Team.INDIANA_PACERS,Team.BROOKLYN_NETS,115,86,2020
